34,9,1,1,0,1641,1,0,1,17,3,380,1,-1,0,1,1
34,1,1,3,0,20,0,0,0,4,9,10,1,-1,0,1,1
25,0,2,1,0,4590,1,0,0,28,4,199,2,-1,0,1,1
41,0,2,1,0,-256,0,1,0,9,4,35,3,-1,0,1,1
43,7,1,1,0,978,1,1,0,26,4,82,2,-1,0,1,1
28,4,2,3,0,80,0,0,1,20,9,676,2,146,2,0,0
31,0,2,1,0,2104,1,0,0,3,5,455,1,-1,0,1,1
78,3,1,1,0,499,0,0,2,16,2,80,4,-1,0,1,1
45,1,0,1,0,1269,1,0,1,29,0,549,2,-1,0,1,1
48,9,1,3,0,310,0,0,0,6,4,135,1,-1,0,1,1
32,1,2,1,0,1143,1,1,1,10,6,412,1,-1,0,1,1
42,9,1,1,0,2980,0,0,0,20,5,101,3,-1,0,1,1
37,4,2,3,0,37,0,0,1,28,0,253,2,-1,0,1,1
40,0,2,1,0,462,1,1,1,6,3,272,1,335,4,3,1
32,0,1,1,0,1031,1,0,1,17,6,84,1,-1,0,1,1
42,4,1,3,0,9009,0,0,1,20,10,135,2,-1,0,1,1
43,0,1,1,0,-465,1,1,1,23,6,166,1,-1,0,1,1
44,0,1,1,0,5181,1,1,1,31,6,18,7,-1,0,1,1
37,0,1,1,0,176,1,0,1,5,4,147,2,347,1,0,1
37,11,1,0,0,1699,0,0,0,9,5,63,1,-1,0,1,1
37,0,1,3,0,0,1,0,1,17,10,65,2,119,1,0,1
28,9,2,3,0,172,1,1,1,2,1,194,2,-1,0,1,1
32,7,2,1,0,0,0,1,1,11,6,333,2,-1,0,1,1
34,0,2,1,0,6979,1,0,1,15,4,14,5,-1,0,1,1
40,0,0,1,0,6,0,0,0,11,5,140,1,-1,0,1,1
34,7,1,1,0,-62,1,0,0,16,5,109,3,-1,0,1,1
34,6,1,3,0,1972,1,0,1,23,6,61,2,-1,0,1,1
34,0,1,3,0,899,1,0,2,19,10,377,3,7,4,2,1
37,7,2,1,0,21,1,0,1,2,1,96,1,271,2,3,1
36,9,1,1,0,23,1,0,1,8,4,152,2,347,1,0,1
56,5,1,1,0,-1206,1,0,1,15,5,382,2,-1,0,1,0
49,1,1,2,0,0,1,1,2,23,6,97,6,-1,0,1,1
33,6,1,1,0,215,1,0,1,29,6,543,12,-1,0,1,1
30,4,2,3,0,1372,0,0,1,20,10,240,2,-1,0,1,1
36,7,1,1,0,1981,0,0,0,17,5,48,2,-1,0,1,1
23,8,2,1,0,9216,0,0,1,5,5,471,2,-1,0,1,1
57,5,0,1,0,39,1,0,1,30,6,354,3,-1,0,1,1
27,1,2,1,0,5563,1,0,0,30,4,435,2,-1,0,1,1
38,7,1,1,0,1,0,1,1,21,10,152,2,-1,0,1,1
42,9,1,3,0,782,0,0,1,3,3,285,1,-1,0,1,1
75,5,1,1,0,3771,0,0,2,15,3,185,1,181,2,2,0
34,9,2,3,0,992,1,0,1,4,4,301,1,88,2,2,1
48,9,1,1,0,1526,0,0,1,6,7,273,2,-1,0,1,1
35,9,2,3,0,2658,1,0,1,19,7,768,2,141,3,0,0
39,4,0,3,0,1315,1,0,1,19,10,1337,4,126,1,0,1
29,1,2,3,0,455,0,0,2,21,3,403,1,-1,0,1,0
45,9,2,3,0,0,1,0,1,18,10,139,2,-1,0,1,1
42,9,1,1,0,2030,1,1,1,9,6,196,1,-1,0,1,1
29,9,1,1,0,1599,1,0,1,8,6,115,1,61,1,0,1
38,7,2,1,0,-196,1,0,1,2,1,60,1,271,1,0,1
56,5,1,1,0,1333,0,0,1,28,7,17,14,-1,0,1,1
36,9,2,1,0,9149,1,0,1,13,7,141,3,-1,0,1,1
25,1,2,1,0,-350,1,0,0,23,5,95,3,-1,0,1,1
38,9,1,3,0,432,1,0,1,15,4,10,2,373,1,3,1
57,6,1,1,0,11494,0,0,1,19,10,198,1,-1,0,1,1
31,4,1,3,1,-253,0,0,1,12,7,220,4,-1,0,1,1
42,4,1,3,0,372,1,0,1,3,7,654,2,-1,0,1,0
45,9,1,1,0,1410,0,0,1,11,7,71,2,-1,0,1,1
30,1,1,1,0,975,1,0,1,13,4,256,2,351,2,0,1
49,1,1,2,0,305,1,1,2,10,6,834,10,-1,0,1,1
49,7,1,1,0,400,0,0,1,21,7,151,3,-1,0,1,1
53,5,1,3,0,-22,1,0,1,31,6,20,3,-1,0,1,1
37,9,1,1,0,4030,1,0,0,26,4,178,5,-1,0,1,1
49,1,1,2,0,365,0,0,0,26,4,59,2,-1,0,1,1
41,6,1,2,0,204,0,0,1,13,7,111,7,-1,0,1,1
54,4,1,2,0,1691,1,0,1,20,10,186,1,-1,0,1,1
32,7,2,1,0,406,1,0,0,6,4,227,1,-1,0,1,1
33,9,1,1,0,-204,0,0,1,15,4,297,3,-1,0,1,1
33,9,1,1,0,359,1,0,1,20,3,210,1,242,1,3,1
36,1,1,2,0,123,1,0,1,18,4,9,1,-1,0,1,1
35,9,1,3,0,0,1,1,1,23,8,112,1,62,6,3,1
52,11,1,1,0,142,0,0,1,25,7,112,6,-1,0,1,1
40,2,1,3,0,3571,0,0,0,9,5,222,3,-1,0,1,1
44,9,2,1,0,33,1,0,1,13,4,195,3,351,10,0,1
45,1,2,1,0,0,1,0,1,26,6,768,2,91,5,2,1
30,8,2,1,0,3096,0,0,1,26,0,123,1,-1,0,1,1
48,9,0,1,1,20,0,0,1,27,7,145,3,-1,0,1,1
33,1,1,1,0,3576,1,0,1,2,3,124,1,308,2,3,1
57,9,1,0,0,206,1,0,0,5,4,216,3,-1,0,1,1
57,3,1,2,0,7082,0,0,0,6,5,69,3,-1,0,1,1
51,10,1,3,0,1634,1,0,1,22,6,168,4,-1,0,1,1
34,0,2,1,0,1,1,0,1,22,6,483,7,-1,0,1,1
50,6,1,3,0,4012,0,0,1,19,10,690,3,-1,0,1,1
44,4,1,3,0,3762,0,0,1,28,7,125,12,-1,0,1,1
27,0,1,1,0,-247,1,1,0,4,5,344,2,-1,0,1,1
50,1,1,1,0,606,1,0,0,14,4,673,2,-1,0,1,1
36,4,1,3,0,0,1,0,1,28,0,60,1,250,1,3,1
42,4,1,1,0,-189,1,0,0,12,4,247,2,-1,0,1,1
32,10,2,1,0,0,0,0,1,27,4,123,2,-1,0,1,1
42,4,1,3,0,484,1,0,1,11,6,144,2,-1,0,1,1
43,9,1,1,0,0,0,1,1,8,4,9,2,172,5,0,1
31,4,1,3,0,395,1,0,1,9,1,155,3,-1,0,1,1
32,4,1,3,0,2349,0,0,1,14,7,134,5,-1,0,1,1
55,1,0,2,0,410,0,1,1,11,6,221,2,-1,0,1,1
58,5,1,2,0,3401,1,0,1,3,1,84,3,265,2,0,1
46,1,1,2,0,222,0,0,1,8,7,71,2,-1,0,1,1
55,1,1,1,0,989,1,1,0,23,4,246,4,-1,0,1,1
34,4,1,3,0,415,0,1,1,23,6,361,2,-1,0,1,1
28,10,2,1,0,16,0,0,1,12,7,119,4,-1,0,1,1
42,9,0,3,0,7190,1,0,1,29,6,375,2,-1,0,1,1
29,1,2,1,0,482,0,1,1,10,6,1097,3,-1,0,1,0
54,3,1,1,0,209,1,1,1,25,6,97,1,-1,0,1,1
32,9,2,1,0,0,0,0,1,26,7,181,2,-1,0,1,1
39,9,2,3,0,5803,0,0,1,2,1,83,3,-1,0,1,1
53,2,1,3,0,624,0,1,1,21,6,180,4,-1,0,1,1
58,9,1,3,0,883,0,0,1,18,7,543,1,78,2,0,1
40,6,1,1,0,1516,1,1,0,23,4,373,1,-1,0,1,1
29,8,2,1,0,872,1,0,0,7,4,230,1,-1,0,1,1
33,9,1,3,0,-988,1,1,1,15,6,83,3,-1,0,1,1
38,0,2,1,0,902,1,0,2,31,6,58,13,-1,0,1,1
56,7,0,1,0,1007,0,0,1,29,6,88,6,-1,0,1,1
40,7,1,1,0,0,1,0,1,2,5,297,1,28,3,0,1
24,1,2,1,0,174,1,1,1,18,4,487,1,-1,0,1,0
46,4,1,1,0,12186,0,0,0,20,5,29,3,-1,0,1,1
35,6,1,1,0,524,1,0,1,21,10,484,4,-1,0,1,1
35,1,2,3,0,0,1,0,1,21,6,262,4,-1,0,1,1
34,9,1,1,0,4,1,0,0,15,4,644,1,-1,0,1,1
35,3,1,3,0,11219,0,0,1,12,7,699,2,79,1,0,1
38,9,2,3,0,0,0,0,1,28,7,247,2,-1,0,1,1
50,1,1,2,0,5776,0,0,1,18,10,49,3,-1,0,1,1
51,1,0,2,0,37,1,0,1,13,4,341,1,-1,0,1,1
59,6,1,3,0,593,0,0,0,13,4,64,2,-1,0,1,1
32,1,1,1,0,1148,1,0,1,20,3,121,1,-1,0,1,1
37,1,2,1,0,3561,1,0,0,2,5,98,1,-1,0,1,1
42,0,0,1,0,63,0,0,0,16,4,88,6,-1,0,1,1
40,8,1,1,0,260,0,0,0,20,5,197,6,-1,0,1,1
28,9,2,3,0,2269,1,0,0,9,4,331,1,-1,0,1,1
47,0,1,1,0,1060,1,0,0,6,5,83,3,-1,0,1,1
27,6,1,1,0,-220,1,0,0,26,4,138,2,-1,0,1,1
41,4,1,3,0,49,1,0,1,17,6,312,5,-1,0,1,1
34,0,1,3,0,69,0,1,1,4,7,120,3,1,6,2,0
50,1,1,2,0,4108,1,0,1,7,7,526,2,-1,0,1,0
47,1,1,1,0,480,1,0,0,28,4,211,2,-1,0,1,1
53,7,1,1,0,4994,0,0,1,18,7,62,6,-1,0,1,1
53,9,0,1,0,0,1,1,1,15,6,135,5,-1,0,1,1
47,4,1,3,0,3681,0,0,1,14,7,101,2,-1,0,1,1
49,2,0,0,1,-701,1,0,1,30,6,988,2,-1,0,1,0
29,4,1,3,0,451,0,0,1,28,0,451,1,-1,0,1,1
45,1,0,2,0,-311,1,0,0,23,4,1030,1,-1,0,1,0
38,2,1,1,0,593,1,1,1,24,6,1484,24,-1,0,1,0
32,1,1,1,0,759,1,0,1,9,3,317,5,-1,0,1,0
70,5,0,2,0,4531,0,0,1,18,4,445,1,-1,0,1,1
65,5,0,2,0,1840,0,0,1,1,5,383,2,188,5,0,1
56,1,1,1,0,345,1,0,2,22,6,605,1,-1,0,1,1
35,1,1,1,0,1287,1,0,1,14,6,330,2,-1,0,1,1
56,4,1,0,0,353,0,1,1,25,6,171,2,-1,0,1,1
56,9,1,1,0,205,0,1,1,23,6,442,2,-1,0,1,1
49,2,1,1,0,687,1,0,1,17,3,772,1,-1,0,1,0
38,10,1,2,0,1147,1,1,0,8,4,249,5,-1,0,1,1
35,4,1,3,0,4286,1,0,0,9,4,357,1,-1,0,1,1
38,0,1,3,0,605,0,0,1,18,10,147,2,-1,0,1,1
49,1,1,1,0,8545,1,1,1,6,4,199,7,167,1,0,1
55,4,1,0,0,559,0,0,1,28,0,271,2,-1,0,1,1
43,1,2,2,0,2,1,0,1,30,6,783,3,-1,0,1,1
43,4,1,3,0,2,0,1,1,20,7,472,2,-1,0,1,1
25,0,2,3,0,760,1,0,1,27,4,223,3,89,2,0,0
30,1,1,2,0,1317,1,0,0,21,4,395,2,-1,0,1,1
46,1,1,1,0,182,0,0,1,4,1,56,1,-1,0,1,1
50,0,1,2,0,276,0,1,0,17,5,641,6,-1,0,1,1
35,2,1,1,0,2971,0,0,1,4,4,429,4,164,2,0,0
26,10,2,1,0,1064,0,0,0,31,4,113,1,-1,0,1,1
45,0,1,0,0,1783,0,0,0,20,5,11,11,-1,0,1,1
37,1,1,1,0,-67,0,0,1,2,1,157,1,-1,0,1,1
60,6,2,3,0,179,0,1,1,29,6,79,4,-1,0,1,1
38,4,1,3,0,1199,0,0,1,4,7,178,1,1,1,2,0
47,1,1,2,0,214,1,1,0,9,5,168,1,-1,0,1,1
33,9,1,1,0,6699,0,0,1,9,10,425,1,462,1,0,1
51,10,1,1,0,1760,0,1,1,19,10,162,1,-1,0,1,1
35,2,2,3,0,145,1,0,1,18,6,799,2,-1,0,1,0
35,10,1,1,0,978,0,0,1,29,11,1370,3,209,3,2,0
48,0,2,1,0,1150,1,0,0,28,4,357,1,-1,0,1,1
37,0,1,1,0,121,0,0,1,22,6,22,6,-1,0,1,1
29,9,2,3,0,828,1,0,1,16,3,215,3,321,3,3,1
34,0,1,1,0,244,1,0,1,31,6,56,4,-1,0,1,1
32,7,1,2,0,228,1,0,1,21,6,1017,6,-1,0,1,0
30,4,2,3,0,424,0,0,1,16,3,298,4,-1,0,1,0
47,4,0,3,0,447,0,1,0,7,4,126,1,-1,0,1,1
33,1,1,2,0,-195,0,0,0,20,8,9,1,-1,0,1,1
33,4,2,3,0,1410,1,0,1,5,1,8,1,254,5,0,1
63,5,1,2,0,1084,0,0,1,14,9,201,1,183,1,2,1
51,6,0,2,0,10924,0,0,1,6,4,106,2,-1,0,1,1
41,4,1,3,0,832,1,1,1,21,10,164,1,176,1,0,1
56,5,1,3,0,478,0,0,1,5,1,97,1,-1,0,1,1
60,4,2,3,0,0,0,1,1,23,6,151,1,-1,0,1,1
41,6,2,3,0,3950,1,0,0,30,4,96,2,-1,0,1,1
37,4,2,0,0,504,1,0,1,16,3,555,1,-1,0,1,1
36,1,2,1,0,219,1,1,1,11,4,270,2,347,1,0,1
57,4,1,3,0,1602,0,0,1,29,6,339,3,-1,0,1,1
55,4,1,2,0,2587,0,0,1,4,8,328,2,94,2,2,0
44,0,1,1,0,0,1,1,0,16,4,159,1,-1,0,1,1
47,6,1,3,0,2303,1,0,1,6,4,323,2,364,1,0,1
31,1,1,1,0,1660,1,0,1,20,3,342,1,-1,0,1,1
35,4,1,3,1,32,1,0,1,21,10,180,1,-1,0,1,1
39,4,1,3,0,278,0,1,1,28,6,60,3,-1,0,1,1
50,4,1,3,0,4,0,0,1,17,10,223,1,96,2,0,1
29,4,1,3,0,318,1,0,1,18,4,1434,2,356,4,0,1
30,7,2,1,0,209,1,0,0,6,4,30,2,-1,0,1,1
46,7,1,1,0,271,1,0,0,16,4,134,4,-1,0,1,1
27,4,2,0,0,3196,0,0,1,9,1,10,2,-1,0,1,1
48,0,0,1,0,4099,0,0,1,2,3,397,2,-1,0,1,0
26,8,2,1,0,2572,1,0,1,5,4,620,1,-1,0,1,1
36,4,2,3,0,339,0,0,1,21,10,6,6,-1,0,1,1
42,1,1,2,0,0,1,1,1,7,4,209,2,-1,0,1,1
50,3,1,2,0,395,1,0,0,15,4,419,2,-1,0,1,1
49,1,1,1,0,2039,1,0,1,18,10,283,2,-1,0,1,1
45,4,1,3,0,5450,0,0,1,8,7,188,2,-1,0,1,1
23,8,2,1,0,780,0,0,1,16,8,267,1,-1,0,1,1
38,9,2,1,0,0,1,0,1,7,3,196,2,-1,0,1,1
32,4,2,3,0,8436,1,0,1,17,3,245,1,149,2,0,1
60,9,2,2,0,11262,0,0,1,26,7,323,1,-1,0,1,0
30,2,1,1,0,946,1,0,1,19,10,1065,1,183,1,3,1
58,3,1,3,0,497,0,0,0,11,5,138,5,-1,0,1,1
60,5,1,2,0,55,0,0,1,4,5,207,1,-1,0,1,1
38,7,1,1,0,-140,0,0,0,25,5,456,3,-1,0,1,1
51,9,1,1,0,-379,1,0,1,5,7,261,1,-1,0,1,1
42,0,1,1,0,-396,1,0,1,11,4,80,1,308,4,0,1
30,7,2,1,0,0,1,0,1,18,4,131,6,363,9,0,1
40,4,1,2,0,733,1,0,0,6,5,94,7,-1,0,1,1
37,4,1,3,0,393,1,0,1,14,4,567,3,275,4,0,0
53,9,0,2,0,7290,1,0,0,30,4,153,1,-1,0,1,1
27,7,2,1,0,468,1,0,1,13,4,109,1,-1,0,1,1
39,1,1,1,0,0,1,0,1,30,3,53,1,325,1,0,1
39,1,1,2,0,3705,1,0,0,16,5,77,1,-1,0,1,1
59,5,1,3,0,9676,0,0,2,27,2,234,2,-1,0,1,0
37,7,1,1,0,1328,1,0,2,13,4,121,2,341,4,0,1
41,1,1,2,0,8,1,0,1,15,6,155,2,-1,0,1,1
45,1,1,2,0,61,0,0,1,17,3,108,1,-1,0,1,1
48,4,1,3,0,6613,0,0,0,17,5,159,3,-1,0,1,1
48,9,1,1,0,302,1,0,0,26,4,208,3,-1,0,1,1
32,1,1,1,0,1005,0,0,1,12,4,215,1,-1,0,1,1
35,7,1,1,0,109,1,0,0,6,4,597,3,-1,0,1,1
33,4,2,3,0,1240,1,0,1,4,1,505,2,260,1,3,1
28,1,2,2,0,0,1,1,0,3,5,380,4,-1,0,1,1
64,5,1,0,0,2923,0,0,1,12,2,120,1,-1,0,1,1
35,9,1,1,0,0,0,0,1,27,7,106,4,-1,0,1,1
33,1,1,1,0,43,1,0,1,14,4,332,2,358,2,0,1
41,9,1,1,0,288,1,0,0,15,4,221,4,-1,0,1,1
34,0,1,1,0,613,1,0,1,4,5,80,1,-1,0,1,1
